================================================================================
Tribomessung1
================================================================================

Tribometer module /  Version a.b.Q

________________________________________________________________________________

Standard parameters
________________________________________________________________________________

Instrument
- Standard tribometer
- Serial number: 0000-0000-0000-0000
- Tribometer module /  Version a.b.Q
- Date of measurement: 01.01.1111 11:11:11

Static partner
- Substrate: 100Cr6
- Cleaning: Ethanol
- Dimension: 6,00 [mm]
- Geometry: Ball

Sample
- Substrate: 100Cr6
- Cleaning: Ethanol

Environment
- Automatic start 200,0 [°C]
- Temperature: 25,00 [°C]
- Atmosphere: Luft
- Humidity: 20,00 [%]

Sequence
- Sequence count: 1
- Single-way mode
- Radius: 10,00 [mm]
- Lin. Speed: 40,00 [cm/s]
- Acquisition rate: 1,0 [Hz]
- Cycles sampled: 1/1
- Pause: 0 [s]
- Homing at begin: No
- Normal load: 5,00 [N]
- Unload at end: No
- Stop condit.: 10000,0 [lap]
- Effective Stop: laps


Start 	min 	max 	mean 	std. dev.
0,0433233715593815	0,0433233715593815	0,0924939960241318	0,0901110097765923	0,00247874390333891

------------------------------------
Raw Data
------------------------------------
Time [s]	Distance [m]	laps	Sequence ID	Cycle ID	Max linear speed [cm/s]	Nominal Load [N]	µ	Normal force [N]
8990,12207	3679,496337890625000	58561,000	1	0	39,999998509883847	5,000000000000000	0,099849566817284	5,000000000000000
8991,12305	3679,873291015625000	58567,000	1	0	39,999998509883847	5,000000000000000	0,099717542529106	5,000000000000000
8992,12305	3680,250488281250000	58573,000	1	0	39,999998509883847	5,000000000000000	0,099965050816536	5,000000000000000
8993,12305	3680,690185546875000	58580,000	1	0	39,999998509883847	5,000000000000000	0,099830552935600	5,000000000000000
8994,12305	3681,067138671875000	58586,000	1	0	39,999998509883847	5,000000000000000	0,100130461156368	5,000000000000000
8995,12305	3681,507080078125000	58593,000	1	0	39,999998509883847	5,000000000000000	0,100345000624657	5,000000000000000
8996,12305	3681,884033203125000	58599,000	1	0	39,999998509883847	5,000000000000000	0,100139662623405	5,000000000000000
8997,12305	3682,323730468750000	58606,000	1	0	39,999998509883847	5,000000000000000	0,100060619413853	5,000000000000000
8998,12305	3682,700927734375000	58612,000	1	0	39,999998509883847	5,000000000000000	0,099805779755116	5,000000000000000
8999,12402	3683,077880859375000	58618,000	1	0	39,999998509883847	5,000000000000000	0,100178107619286	5,000000000000000
9000,12402	3683,517578125000000	58625,000	1	0	39,999998509883847	5,000000000000000	0,099980756640434	5,000000000000000
9001,12402	3683,894531250000000	58631,000	1	0	39,999998509883847	5,000000000000000	0,100112855434418	5,000000000000000
9002,12402	3684,334472656250000	58638,000	1	0	39,999998509883847	5,000000000000000	0,100358441472054	5,000000000000000
9003,12402	3684,711425781250000	58644,000	1	0	39,999998509883847	5,000000000000000	0,100029744207859	5,000000000000000
9004,12402	3685,088378906250000	58650,000	1	0	39,999998509883847	5,000000000000000	0,100080333650112	5,000000000000000
9005,12402	3685,528320312500000	58657,000	1	0	39,999998509883847	5,000000000000000	0,099860206246376	5,000000000000000
9006,12402	3685,905273437500000	58663,000	1	0	39,999998509883847	5,000000000000000	0,099799439311028	5,000000000000000
9007,12500	3686,344970703125000	58670,000	1	0	39,999998509883847	5,000000000000000	0,099837288260460	5,000000000000000
9008,12500	3686,722167968750000	58676,000	1	0	39,999998509883847	5,000000000000000	0,099945828318596	5,000000000000000
9009,12500	3687,161865234375000	58683,000	1	0	39,999998509883847	5,000000000000000	0,099969200789928	5,000000000000000
9010,12500	3687,538818359375000	58689,000	1	0	39,999998509883847	5,000000000000000	0,099773667752743	5,000000000000000
9011,12500	3687,915771484375000	58695,000	1	0	39,999998509883847	5,000000000000000	0,100150063633919	5,000000000000000
9012,12500	3688,355712890625000	58702,000	1	0	39,999998509883847	5,000000000000000	0,099959321320057	5,000000000000000
9013,12500	3688,732666015625000	58708,000	1	0	39,999998509883847	5,000000000000000	0,099625095725060	5,000000000000000
9014,12598	3689,172607421875000	58715,000	1	0	39,999998509883847	5,000000000000000	0,100062057375908	5,000000000000000
9015,12598	3689,549560546875000	58721,000	1	0	39,999998509883847	5,000000000000000	0,099808573722839	5,000000000000000
9016,12598	3689,926513671875000	58727,000	1	0	39,999998509883847	5,000000000000000	0,100146986544132	5,000000000000000
9017,12598	3690,366210937500000	58734,000	1	0	39,999998509883847	5,000000000000000	0,099833831191063	5,000000000000000
9018,12598	3690,743408203125000	58740,000	1	0	39,999998509883847	5,000000000000000	0,100055932998657	5,000000000000000
9019,12598	3691,183105468750000	58747,000	1	0	39,999998509883847	5,000000000000000	0,100201234221458	5,000000000000000
9020,12598	3691,560058593750000	58753,000	1	0	39,999998509883847	5,000000000000000	0,099993191659451	5,000000000000000
9021,12598	3691,937011718750000	58759,000	1	0	39,999998509883847	5,000000000000000	0,100215733051300	5,000000000000000
9022,12695	3692,376953125000000	58766,000	1	0	39,999998509883847	5,000000000000000	0,100073374807835	5,000000000000000
9023,12695	3692,753906250000000	58772,000	1	0	39,999998509883847	5,000000000000000	0,100083813071251	5,000000000000000
9024,12695	3693,193847656250000	58779,000	1	0	39,999998509883847	5,000000000000000	0,099857680499554	5,000000000000000
9025,12695	3693,570800781250000	58785,000	1	0	39,999998509883847	5,000000000000000	0,099872589111328	5,000000000000000
9026,12695	3693,947753906250000	58791,000	1	0	39,999998509883847	5,000000000000000	0,100274667143822	5,000000000000000
9027,12695	3694,387451171875000	58798,000	1	0	39,999998509883847	5,000000000000000	0,099922239780426	5,000000000000000
9028,12695	3694,764648437500000	58804,000	1	0	39,999998509883847	5,000000000000000	0,100095607340336	5,000000000000000
9029,12695	3695,204345703125000	58811,000	1	0	39,999998509883847	5,000000000000000	0,100451692938805	5,000000000000000
9030,12793	3695,581298828125000	58817,000	1	0	39,999998509883847	5,000000000000000	0,100394770503044	5,000000000000000
9031,12793	3696,021240234375000	58824,000	1	0	39,999998509883847	5,000000000000000	0,100229188799858	5,000000000000000
9032,12793	3696,398193359375000	58830,000	1	0	39,999998509883847	5,000000000000000	0,100176855921745	5,000000000000000
9033,12793	3696,775146484375000	58836,000	1	0	39,999998509883847	5,000000000000000	0,100429520010948	5,000000000000000
9034,12793	3697,215087890625000	58843,000	1	0	39,999998509883847	5,000000000000000	0,099951043725014	5,000000000000000
9035,12793	3697,592041015625000	58849,000	1	0	39,999998509883847	5,000000000000000	0,100126311182976	5,000000000000000
9036,12793	3698,031738281250000	58856,000	1	0	39,999998509883847	5,000000000000000	0,100261472165585	5,000000000000000
9037,12793	3698,408691406250000	58862,000	1	0	39,999998509883847	5,000000000000000	0,100130185484886	5,000000000000000
9038,12891	3698,848632812500000	58869,000	1	0	39,999998509883847	5,000000000000000	0,100307740271091	5,000000000000000
9039,12891	3699,225585937500000	58875,000	1	0	39,999998509883847	5,000000000000000	0,100164033472538	5,000000000000000
9040,12891	3699,602539062500000	58881,000	1	0	39,999998509883847	5,000000000000000	0,100365996360779	5,000000000000000
9041,12891	3700,042480468750000	58888,000	1	0	39,999998509883847	5,000000000000000	0,100426271557808	5,000000000000000
9042,12891	3700,419433593750000	58894,000	1	0	39,999998509883847	5,000000000000000	0,100547298789024	5,000000000000000
9043,12891	3700,859130859375000	58901,000	1	0	39,999998509883847	5,000000000000000	0,100998237729073	5,000000000000000
9044,12891	3701,236328125000000	58907,000	1	0	39,999998509883847	5,000000000000000	0,100713692605495	5,000000000000000
9045,12891	3701,676025390625000	58914,000	1	0	39,999998509883847	5,000000000000000	0,100665494799614	5,000000000000000
9046,12988	3702,052978515625000	58920,000	1	0	39,999998509883847	5,000000000000000	0,100386038422585	5,000000000000000
9047,12988	3702,429931640625000	58926,000	1	0	39,999998509883847	5,000000000000000	0,100706219673157	5,000000000000000
9048,12988	3702,869873046875000	58933,000	1	0	39,999998509883847	5,000000000000000	0,100405596196651	5,000000000000000
9049,12988	3703,246826171875000	58939,000	1	0	39,999998509883847	5,000000000000000	0,100459262728691	5,000000000000000
9050,12988	3703,686767578125000	58946,000	1	0	39,999998509883847	5,000000000000000	0,100696481764317	5,000000000000000
9051,12988	3704,063720703125000	58952,000	1	0	39,999998509883847	5,000000000000000	0,100401997566223	5,000000000000000
9052,12988	3704,503417968750000	58959,000	1	0	39,999998509883847	5,000000000000000	0,100380763411522	5,000000000000000
9053,13086	3704,880371093750000	58965,000	1	0	39,999998509883847	5,000000000000000	0,100162997841835	5,000000000000000
9054,13086	3705,257568359375000	58971,000	1	0	39,999998509883847	5,000000000000000	0,100428663194180	5,000000000000000
9055,13086	3705,697265625000000	58978,000	1	0	39,999998509883847	5,000000000000000	0,100026749074459	5,000000000000000
9056,13086	3706,074218750000000	58984,000	1	0	39,999998509883847	5,000000000000000	0,100166067481041	5,000000000000000
9057,13086	3706,514160156250000	58991,000	1	0	39,999998509883847	5,000000000000000	0,100458681583405	5,000000000000000
9058,13086	3706,891113281250000	58997,000	1	0	39,999998509883847	5,000000000000000	0,100528217852116	5,000000000000000
9059,13086	3707,330810546875000	59004,000	1	0	39,999998509883847	5,000000000000000	0,100485682487488	5,000000000000000
9060,13086	3707,708007812500000	59010,000	1	0	39,999998509883847	5,000000000000000	0,100316226482391	5,000000000000000
9061,13184	3708,084960937500000	59016,000	1	0	39,999998509883847	5,000000000000000	0,100682392716408	5,000000000000000
9062,13184	3708,524658203125000	59023,000	1	0	39,999998509883847	5,000000000000000	0,100459024310112	5,000000000000000
9063,13184	3708,901611328125000	59029,000	1	0	39,999998509883847	5,000000000000000	0,100892171263695	5,000000000000000
9064,13184	3709,341552734375000	59036,000	1	0	39,999998509883847	5,000000000000000	0,100472092628479	5,000000000000000
9065,13184	3709,718505859375000	59042,000	1	0	39,999998509883847	5,000000000000000	0,100480519235134	5,000000000000000
9066,13184	3710,158447265625000	59049,000	1	0	39,999998509883847	5,000000000000000	0,100476741790771	5,000000000000000
9067,13184	3710,535400390625000	59055,000	1	0	39,999998509883847	5,000000000000000	0,100480295717716	5,000000000000000
9068,13184	3710,975097656250000	59062,000	1	0	39,999998509883847	5,000000000000000	0,100459598004818	5,000000000000000
9069,13281	3711,352050781250000	59068,000	1	0	39,999998509883847	5,000000000000000	0,100496828556061	5,000000000000000
9070,13281	3711,791992187500000	59075,000	1	0	39,999998509883847	5,000000000000000	0,100665375590324	5,000000000000000
9071,13281	3712,168945312500000	59081,000	1	0	39,999998509883847	5,000000000000000	0,100355885922909	5,000000000000000
9072,13281	3712,545898437500000	59087,000	1	0	39,999998509883847	5,000000000000000	0,100484147667885	5,000000000000000
9073,13281	3712,985839843750000	59094,000	1	0	39,999998509883847	5,000000000000000	0,100356355309486	5,000000000000000
9074,13281	3713,362792968750000	59100,000	1	0	39,999998509883847	5,000000000000000	0,100418828427792	5,000000000000000
9075,13281	3713,802490234375000	59107,000	1	0	39,999998509883847	5,000000000000000	0,100523352622986	5,000000000000000
9076,13281	3714,179687500000000	59113,000	1	0	39,999998509883847	5,000000000000000	0,100455105304718	5,000000000000000
9077,13379	3714,619384765625000	59120,000	1	0	39,999998509883847	5,000000000000000	0,100605189800262	5,000000000000000
9078,13379	3714,996337890625000	59126,000	1	0	39,999998509883847	5,000000000000000	0,100619122385979	5,000000000000000
9079,13379	3715,436279296875000	59133,000	1	0	39,999998509883847	5,000000000000000	0,100790418684483	5,000000000000000
9080,13379	3715,813232421875000	59139,000	1	0	39,999998509883847	5,000000000000000	0,100639626383781	5,000000000000000
9081,13379	3716,252929687500000	59146,000	1	0	39,999998509883847	5,000000000000000	0,101076960563660	5,000000000000000
9082,13379	3716,630126953125000	59152,000	1	0	39,999998509883847	5,000000000000000	0,100823268294334	5,000000000000000
9083,13379	3717,069824218750000	59159,000	1	0	39,999998509883847	5,000000000000000	0,100621424615383	5,000000000000000
9084,13379	3717,446777343750000	59165,000	1	0	39,999998509883847	5,000000000000000	0,100239083170891	5,000000000000000
9085,13477	3717,823730468750000	59171,000	1	0	39,999998509883847	5,000000000000000	0,100352428853512	5,000000000000000
9086,13477	3718,263671875000000	59178,000	1	0	39,999998509883847	5,000000000000000	0,100087918341160	5,000000000000000
9087,13477	3718,640625000000000	59184,000	1	0	39,999998509883847	5,000000000000000	0,100280821323395	5,000000000000000
9088,13477	3719,080566406250000	59191,000	1	0	39,999998509883847	5,000000000000000	0,100313901901245	5,000000000000000
9089,13477	3719,457519531250000	59197,000	1	0	39,999998509883847	5,000000000000000	0,100217744708061	5,000000000000000
9090,13477	3719,897216796875000	59204,000	1	0	39,999998509883847	5,000000000000000	0,100418888032436	5,000000000000000
9091,13477	3720,274169921875000	59210,000	1	0	39,999998509883847	5,000000000000000	0,100033901631832	5,000000000000000
9092,13477	3720,714111328125000	59217,000	1	0	39,999998509883847	5,000000000000000	0,100528791546822	5,000000000000000
9093,13574	3721,091064453125000	59223,000	1	0	39,999998509883847	5,000000000000000	0,100384928286076	5,000000000000000
9094,13574	3721,531005859375000	59230,000	1	0	39,999998509883847	5,000000000000000	0,100352011620998	5,000000000000000
9095,13574	3721,907958984375000	59236,000	1	0	39,999998509883847	5,000000000000000	0,100288964807987	5,000000000000000
9096,13574	3722,347656250000000	59243,000	1	0	39,999998509883847	5,000000000000000	0,100676059722900	5,000000000000000
9097,13574	3722,724609375000000	59249,000	1	0	39,999998509883847	5,000000000000000	0,100544296205044	5,000000000000000
9098,13574	3723,101806640625000	59255,000	1	0	39,999998509883847	5,000000000000000	0,100624300539494	5,000000000000000
9099,13574	3723,541503906250000	59262,000	1	0	39,999998509883847	5,000000000000000	0,100119471549988	5,000000000000000
9100,13672	3723,918457031250000	59268,000	1	0	39,999998509883847	5,000000000000000	0,100392684340477	5,000000000000000
9101,13672	3724,358398437500000	59275,000	1	0	39,999998509883847	5,000000000000000	0,100212775170803	5,000000000000000
9102,13672	3724,735351562500000	59281,000	1	0	39,999998509883847	5,000000000000000	0,100260458886623	5,000000000000000
9103,13672	3725,175048828125000	59288,000	1	0	39,999998509883847	5,000000000000000	0,100232124328613	5,000000000000000
9104,13672	3725,552246093750000	59294,000	1	0	39,999998509883847	5,000000000000000	0,100192107260227	5,000000000000000
9105,13672	3725,991943359375000	59301,000	1	0	39,999998509883847	5,000000000000000	0,100322864949703	5,000000000000000
9106,13672	3726,368896484375000	59307,000	1	0	39,999998509883847	5,000000000000000	0,100207947194576	5,000000000000000
9107,13672	3726,808837890625000	59314,000	1	0	39,999998509883847	5,000000000000000	0,100305318832397	5,000000000000000
9108,13770	3727,185791015625000	59320,000	1	0	39,999998509883847	5,000000000000000	0,100415810942650	5,000000000000000
9109,13770	3727,625732421875000	59327,000	1	0	39,999998509883847	5,000000000000000	0,100840985774994	5,000000000000000
9110,13770	3728,002685546875000	59333,000	1	0	39,999998509883847	5,000000000000000	0,100775100290775	5,000000000000000
9111,13770	3728,442382812500000	59340,000	1	0	39,999998509883847	5,000000000000000	0,101141154766083	5,000000000000000
9112,13770	3728,819335937500000	59346,000	1	0	39,999998509883847	5,000000000000000	0,100824996829033	5,000000000000000
9113,13770	3729,259277343750000	59353,000	1	0	39,999998509883847	5,000000000000000	0,101075612008572	5,000000000000000
9114,13770	3729,636230468750000	59359,000	1	0	39,999998509883847	5,000000000000000	0,100754663348198	5,000000000000000
9115,13770	3730,076171875000000	59366,000	1	0	39,999998509883847	5,000000000000000	0,100517690181732	5,000000000000000
9116,13867	3730,453125000000000	59372,000	1	0	39,999998509883847	5,000000000000000	0,100442908704281	5,000000000000000
9117,13867	3730,892822265625000	59379,000	1	0	39,999998509883847	5,000000000000000	0,100810468196869	5,000000000000000
9118,13867	3731,269775390625000	59385,000	1	0	39,999998509883847	5,000000000000000	0,100633040070534	5,000000000000000
9119,13867	3731,709716796875000	59392,000	1	0	39,999998509883847	5,000000000000000	0,100508309900761	5,000000000000000
9120,13867	3732,086669921875000	59398,000	1	0	39,999998509883847	5,000000000000000	0,100443385541439	5,000000000000000
9121,13867	3732,526611328125000	59405,000	1	0	39,999998509883847	5,000000000000000	0,100659057497978	5,000000000000000
9122,13867	3732,903564453125000	59411,000	1	0	39,999998509883847	5,000000000000000	0,100230768322945	5,000000000000000
9123,13867	3733,280517578125000	59417,000	1	0	39,999998509883847	5,000000000000000	0,100318893790245	5,000000000000000
9124,13965	3733,720214843750000	59424,000	1	0	39,999998509883847	5,000000000000000	0,099787637591362	5,000000000000000
9125,13965	3734,097412109375000	59430,000	1	0	39,999998509883847	5,000000000000000	0,100030422210693	5,000000000000000
9126,13965	3734,537109375000000	59437,000	1	0	39,999998509883847	5,000000000000000	0,099384002387524	5,000000000000000
9127,13965	3734,914062500000000	59443,000	1	0	39,999998509883847	5,000000000000000	0,099578954279423	5,000000000000000
9128,13965	3735,354003906250000	59450,000	1	0	39,999998509883847	5,000000000000000	0,099172964692116	5,000000000000000
9129,13965	3735,730957031250000	59456,000	1	0	39,999998509883847	5,000000000000000	0,099216297268867	5,000000000000000
9130,13965	3736,170654296875000	59463,000	1	0	39,999998509883847	5,000000000000000	0,099068462848663	5,000000000000000
9131,13965	3736,547851562500000	59469,000	1	0	39,999998509883847	5,000000000000000	0,099007472395897	5,000000000000000
9132,14063	3736,987548828125000	59476,000	1	0	39,999998509883847	5,000000000000000	0,099195621907711	5,000000000000000
9133,14063	3737,364501953125000	59482,000	1	0	39,999998509883847	5,000000000000000	0,099202744662762	5,000000000000000
9134,14063	3737,804443359375000	59489,000	1	0	39,999998509883847	5,000000000000000	0,099032275378704	5,000000000000000
9135,14063	3738,181396484375000	59495,000	1	0	39,999998509883847	5,000000000000000	0,098718211054802	5,000000000000000
9136,14063	3738,621093750000000	59502,000	1	0	39,999998509883847	5,000000000000000	0,099210418760777	5,000000000000000
9137,14063	3738,998291015625000	59508,000	1	0	39,999998509883847	5,000000000000000	0,099154755473137	5,000000000000000
9138,14063	3739,437988281250000	59515,000	1	0	39,999998509883847	5,000000000000000	0,099321685731411	5,000000000000000
9139,14160	3739,814941406250000	59521,000	1	0	39,999998509883847	5,000000000000000	0,098878607153893	5,000000000000000
9140,14160	3740,191894531250000	59527,000	1	0	39,999998509883847	5,000000000000000	0,099182367324829	5,000000000000000
9141,14160	3740,631835937500000	59534,000	1	0	39,999998509883847	5,000000000000000	0,098770931363106	5,000000000000000
9142,14160	3741,008789062500000	59540,000	1	0	39,999998509883847	5,000000000000000	0,099255785346031	5,000000000000000
9143,14160	3741,448730468750000	59547,000	1	0	39,999998509883847	5,000000000000000	0,099209323525429	5,000000000000000
9144,14160	3741,825683593750000	59553,000	1	0	39,999998509883847	5,000000000000000	0,099673040211201	5,000000000000000
9145,14160	3742,265380859375000	59560,000	1	0	39,999998509883847	5,000000000000000	0,099390491843224	5,000000000000000
9146,14160	3742,642333984375000	59566,000	1	0	39,999998509883847	5,000000000000000	0,099787488579750	5,000000000000000
9147,14258	3743,082275390625000	59573,000	1	0	39,999998509883847	5,000000000000000	0,099405437707901	5,000000000000000
9148,14258	3743,459228515625000	59579,000	1	0	39,999998509883847	5,000000000000000	0,099555224180222	5,000000000000000
9149,14258	3743,899169921875000	59586,000	1	0	39,999998509883847	5,000000000000000	0,099184080958366	5,000000000000000
9150,14258	3744,276123046875000	59592,000	1	0	39,999998509883847	5,000000000000000	0,099391534924507	5,000000000000000
9151,14258	3744,715820312500000	59599,000	1	0	39,999998509883847	5,000000000000000	0,099158599972725	5,000000000000000
9152,14258	3745,092773437500000	59605,000	1	0	39,999998509883847	5,000000000000000	0,099335409700871	5,000000000000000
9153,14258	3745,532714843750000	59612,000	1	0	39,999998509883847	5,000000000000000	0,099302962422371	5,000000000000000
9154,14258	3745,909667968750000	59618,000	1	0	39,999998509883847	5,000000000000000	0,099446773529053	5,000000000000000
9155,14355	3746,349609375000000	59625,000	1	0	39,999998509883847	5,000000000000000	0,099190637469292	5,000000000000000
9156,14355	3746,726562500000000	59631,000	1	0	39,999998509883847	5,000000000000000	0,099580906331539	5,000000000000000
9157,14355	3747,166259765625000	59638,000	1	0	39,999998509883847	5,000000000000000	0,099639900028706	5,000000000000000
9158,14355	3747,543212890625000	59644,000	1	0	39,999998509883847	5,000000000000000	0,099422119557858	5,000000000000000
9159,14355	3747,983154296875000	59651,000	1	0	39,999998509883847	5,000000000000000	0,099497191607952	5,000000000000000
9160,14355	3748,360107421875000	59657,000	1	0	39,999998509883847	5,000000000000000	0,099492304027081	5,000000000000000
9161,14355	3748,800048828125000	59664,000	1	0	39,999998509883847	5,000000000000000	0,099689230322838	5,000000000000000
9162,14355	3749,177001953125000	59670,000	1	0	39,999998509883847	5,000000000000000	0,099633030593395	5,000000000000000
9163,14453	3749,616699218750000	59677,000	1	0	39,999998509883847	5,000000000000000	0,099502049386501	5,000000000000000
9164,14453	3749,993652343750000	59683,000	1	0	39,999998509883847	5,000000000000000	0,099646098911762	5,000000000000000
9165,14453	3750,433593750000000	59690,000	1	0	39,999998509883847	5,000000000000000	0,099525906145573	5,000000000000000
9166,14453	3750,810546875000000	59696,000	1	0	39,999998509883847	5,000000000000000	0,099668115377426	5,000000000000000
9167,14453	3751,250488281250000	59703,000	1	0	39,999998509883847	5,000000000000000	0,099178612232208	5,000000000000000
9168,14453	3751,627441406250000	59709,000	1	0	39,999998509883847	5,000000000000000	0,099516578018665	5,000000000000000
9169,14453	3752,067138671875000	59716,000	1	0	39,999998509883847	5,000000000000000	0,099315971136093	5,000000000000000
9170,14453	3752,444091796875000	59722,000	1	0	39,999998509883847	5,000000000000000	0,099447257816792	5,000000000000000
9171,14551	3752,884033203125000	59729,000	1	0	39,999998509883847	5,000000000000000	0,098949551582336	5,000000000000000
9172,14551	3753,260986328125000	59735,000	1	0	39,999998509883847	5,000000000000000	0,099249117076397	5,000000000000000
9173,14551	3753,700927734375000	59742,000	1	0	39,999998509883847	5,000000000000000	0,099044434726238	5,000000000000000
9174,14551	3754,077880859375000	59748,000	1	0	39,999998509883847	5,000000000000000	0,099275693297386	5,000000000000000
9175,14551	3754,517578125000000	59755,000	1	0	39,999998509883847	5,000000000000000	0,099115476012230	5,000000000000000
9176,14551	3754,894531250000000	59761,000	1	0	39,999998509883847	5,000000000000000	0,099466592073441	5,000000000000000
9177,14551	3755,334472656250000	59768,000	1	0	39,999998509883847	5,000000000000000	0,099118724465370	5,000000000000000
9178,14648	3755,711425781250000	59774,000	1	0	39,999998509883847	5,000000000000000	0,099542945623398	5,000000000000000
9179,14648	3756,151367187500000	59781,000	1	0	39,999998509883847	5,000000000000000	0,099263161420822	5,000000000000000
9180,14648	3756,591064453125000	59788,000	1	0	39,999998509883847	5,000000000000000	0,099525712430477	5,000000000000000
9181,14648	3756,968017578125000	59794,000	1	0	39,999998509883847	5,000000000000000	0,099173173308372	5,000000000000000
9182,14648	3757,407958984375000	59801,000	1	0	39,999998509883847	5,000000000000000	0,099140100181103	5,000000000000000
9183,14648	3757,784912109375000	59807,000	1	0	39,999998509883847	5,000000000000000	0,098897568881512	5,000000000000000
9184,14648	3758,161865234375000	59813,000	1	0	39,999998509883847	5,000000000000000	0,099391020834446	5,000000000000000
9185,14648	3758,601806640625000	59820,000	1	0	39,999998509883847	5,000000000000000	0,099116250872612	5,000000000000000
9186,14746	3759,041503906250000	59827,000	1	0	39,999998509883847	5,000000000000000	0,099545903503895	5,000000000000000
9187,14746	3759,418457031250000	59833,000	1	0	39,999998509883847	5,000000000000000	0,099199905991554	5,000000000000000
9188,14746	3759,858398437500000	59840,000	1	0	39,999998509883847	5,000000000000000	0,099314481019974	5,000000000000000
9189,14746	3760,235351562500000	59846,000	1	0	39,999998509883847	5,000000000000000	0,098993383347988	5,000000000000000
9190,14746	3760,675048828125000	59853,000	1	0	39,999998509883847	5,000000000000000	0,099153146147728	5,000000000000000
9191,14746	3761,052246093750000	59859,000	1	0	39,999998509883847	5,000000000000000	0,099101409316063	5,000000000000000
9192,14746	3761,491943359375000	59866,000	1	0	39,999998509883847	5,000000000000000	0,099440746009350	5,000000000000000
9193,14746	3761,868896484375000	59872,000	1	0	39,999998509883847	5,000000000000000	0,099201753735542	5,000000000000000
9194,14844	3762,308837890625000	59879,000	1	0	39,999998509883847	5,000000000000000	0,099438712000847	5,000000000000000
9195,14844	3762,685791015625000	59885,000	1	0	39,999998509883847	5,000000000000000	0,099139615893364	5,000000000000000
9196,14844	3763,125732421875000	59892,000	1	0	39,999998509883847	5,000000000000000	0,099481359124184	5,000000000000000
9197,14844	3763,502685546875000	59898,000	1	0	39,999998509883847	5,000000000000000	0,098980322480202	5,000000000000000
9198,14844	3763,879638671875000	59904,000	1	0	39,999998509883847	5,000000000000000	0,099232010543346	5,000000000000000
9199,14844	3764,319335937500000	59911,000	1	0	39,999998509883847	5,000000000000000	0,098965577781200	5,000000000000000
9200,14844	3764,696289062500000	59917,000	1	0	39,999998509883847	5,000000000000000	0,099230460822582	5,000000000000000
9201,14844	3765,136230468750000	59924,000	1	0	39,999998509883847	5,000000000000000	0,099177055060863	5,000000000000000
9202,14941	3765,513183593750000	59930,000	1	0	39,999998509883847	5,000000000000000	0,099240735173225	5,000000000000000
9203,14941	3765,953125000000000	59937,000	1	0	39,999998509883847	5,000000000000000	0,099106170237064	5,000000000000000
9204,14941	3766,330078125000000	59943,000	1	0	39,999998509883847	5,000000000000000	0,099376127123833	5,000000000000000
9205,14941	3766,769775390625000	59950,000	1	0	39,999998509883847	5,000000000000000	0,099032387137413	5,000000000000000
9206,14941	3767,146728515625000	59956,000	1	0	39,999998509883847	5,000000000000000	0,099087089300156	5,000000000000000
9207,14941	3767,586669921875000	59963,000	1	0	39,999998509883847	5,000000000000000	0,099203184247017	5,000000000000000
9208,14941	3767,963623046875000	59969,000	1	0	39,999998509883847	5,000000000000000	0,099136307835579	5,000000000000000
9209,14941	3768,403564453125000	59976,000	1	0	39,999998509883847	5,000000000000000	0,099045917391777	5,000000000000000
9210,15039	3768,780517578125000	59982,000	1	0	39,999998509883847	5,000000000000000	0,098899893462658	5,000000000000000
9211,15039	3769,220214843750000	59989,000	1	0	39,999998509883847	5,000000000000000	0,099032945930958	5,000000000000000
9212,15039	3769,597412109375000	59995,000	1	0	39,999998509883847	5,000000000000000	0,099087610840797	5,000000000000000
9213,15039	3770,037109375000000	60002,000	1	0	39,999998509883847	5,000000000000000	0,099087625741959	5,000000000000000
9214,15039	3770,414062500000000	60008,000	1	0	39,999998509883847	5,000000000000000	0,099031075835228	5,000000000000000
9215,15039	3770,854003906250000	60015,000	1	0	39,999998509883847	5,000000000000000	0,099132329225540	5,000000000000000
9216,15039	3771,230957031250000	60021,000	1	0	39,999998509883847	5,000000000000000	0,098979845643044	5,000000000000000
9217,15039	3771,670654296875000	60028,000	1	0	39,999998509883847	5,000000000000000	0,099060103297234	5,000000000000000
9218,15137	3772,047851562500000	60034,000	1	0	39,999998509883847	5,000000000000000	0,099168643355370	5,000000000000000
9219,15137	3772,487548828125000	60041,000	1	0	39,999998509883847	5,000000000000000	0,099297374486923	5,000000000000000
9220,15137	3772,864501953125000	60047,000	1	0	39,999998509883847	5,000000000000000	0,099305197596550	5,000000000000000
9221,15137	3773,304443359375000	60054,000	1	0	39,999998509883847	5,000000000000000	0,099331095814705	5,000000000000000
9222,15137	3773,681396484375000	60060,000	1	0	39,999998509883847	5,000000000000000	0,099163107573986	5,000000000000000
9223,15137	3774,121093750000000	60067,000	1	0	39,999998509883847	5,000000000000000	0,098896503448486	5,000000000000000
9224,15137	3774,498291015625000	60073,000	1	0	39,999998509883847	5,000000000000000	0,099016472697258	5,000000000000000
9225,15234	3774,937988281250000	60080,000	1	0	39,999998509883847	5,000000000000000	0,099309459328651	5,000000000000000
9226,15234	3775,314941406250000	60086,000	1	0	39,999998509883847	5,000000000000000	0,099252998828888	5,000000000000000
9227,15234	3775,754882812500000	60093,000	1	0	39,999998509883847	5,000000000000000	0,099265038967133	5,000000000000000
9228,15234	3776,131835937500000	60099,000	1	0	39,999998509883847	5,000000000000000	0,098991572856903	5,000000000000000
